Phylostratum	GeneID	X4wpc	X5wpc	X6wpc	X7wpc	X8wpc	X9wpc	X10wpc	X11wpc	X12wpc	X13wpc	X16wpc	X18wpc	X19wpc	Neonate	Infant	Toddler	School	Teen	YoungAdult	MidAdult	Elderly
9	ENSG00000177694	0.845	0.74	0.65	0.88	0.483333333333333	0.52	0.173333333333333	0.62	0.76	0.58	0.63	0.68	0.706666666666667	0.46	0.28	0.24	0.1	0.12	0.426666666666667	0.6	0.35
6	ENSG00000177697	0.94	0.7	0.47	0.633333333333333	0.23	0.244	0.46	0.13	0.38	0.6	0.36	0.16	0.126666666666667	0.91	0.63	0.64	0.28	0.42	0.86	0.86	0.7
1	ENSG00000177700	0.965	0.48	0.46	0.653333333333333	0.45	0.272	0.473333333333333	0.5	0.2	0.7	0.25	0.553333333333333	0.126666666666667	0.62	0.87	0.64	0.54	0.16	0.426666666666667	0.44	0.23
9	ENSG00000177707	0.95	0.76	0.695	0.826666666666667	0.376666666666667	0.5	0.08	0.44	0.68	0.44	0.79	0.58	0.706666666666667	0.44	0.76	0.54	0.4	0.18	0.433333333333333	0.74	0.24
4	ENSG00000177728	0.955	0.62	0.745	0.786666666666667	0.6	0.396	0.6	0.46	0.5	0.68	0.62	0.526666666666667	0.253333333333333	0.13	0.11	0.34	0.28	0.06	0.173333333333333	0.12	0.19
7	ENSG00000177830	0.97	0.84	0.67	0.786666666666667	0.506666666666667	0.528	0.54	0.57	0.42	0.46	0.47	0.426666666666667	0.4	0.1	0.1	0.28	0.1	0.14	0.24	0.32	0.11
10	ENSG00000177853	0.885	0.79	0.755	0.846666666666667	0.586666666666667	0.584	0.26	0.24	0.64	0.5	0.9	0.6	0.633333333333333	0.45	0.27	0.54	0.26	0.04	0.24	0.32	0.13
2	ENSG00000177879	0.81	0.91	0.765	0.686666666666667	0.513333333333333	0.496	0.28	0.3	0.16	0.2	0.63	0.446666666666667	0.466666666666667	0.89	0.45	0.42	0.14	0.1	0.42	0.26	0.21
1	ENSG00000177885	0.935	0.81	0.64	0.693333333333333	0.633333333333333	0.444	0.433333333333333	0.56	0.58	0.26	0.41	0.493333333333333	0.346666666666667	0.5	0.07	0.2	0.18	0.16	0.16	0.04	0.36
2	ENSG00000177889	0.96	0.93	0.755	0.82	0.546666666666667	0.508	0.32	0.3	0.6	0.66	0.78	0.62	0.566666666666667	0.53	0.41	0.34	0.1	0.06	0.18	0.16	0.06
10	ENSG00000177943	0.825	0.18	0.435	0.526666666666667	0.583333333333333	0.272	0.506666666666667	0.21	0.46	0.4	0.39	0.553333333333333	0.1	0.07	0.1	0.94	0.74	0.64	0.893333333333333	0.98	0.6
10	ENSG00000177951	0.97	0.77	0.7	0.846666666666667	0.47	0.308	0.28	0.3	0.68	0.76	0.76	0.58	0.386666666666667	0.47	0.29	0.7	0.46	0.34	0.393333333333333	0.78	0.25
1	ENSG00000177954	0.94	0.84	0.42	0.493333333333333	0.323333333333333	0.48	0.32	0.54	0.2	0.36	0.39	0.5	0.553333333333333	0.59	0.78	0.78	0.82	0.88	0.66	0.06	0.37
6	ENSG00000177963	0.965	0.67	0.74	0.766666666666667	0.703333333333333	0.368	0.593333333333333	0.46	0.58	0.76	0.82	0.726666666666667	0.373333333333333	0.22	0.14	0.14	0.06	0.12	0.28	0.48	0.03
9	ENSG00000177971	0.84	0.65	0.56	0.58	0.476666666666667	0.376	0.533333333333333	0.37	0.24	0.34	0.22	0.32	0.18	0.6	0.77	0.66	0.72	0.36	0.26	0.16	0.34
1	ENSG00000177981	0.735	0.58	0.64	0.813333333333333	0.58	0.672	0.226666666666667	0.48	0.88	0.62	0.93	0.806666666666667	0.9	0.18	0.39	0.56	0.48	0.18	0.4	0.6	0.2
6	ENSG00000178026	0.89	0.58	0.585	0.54	0.49	0.328	0.673333333333333	0.34	0.18	0.24	0.29	0.24	0.126666666666667	0.07	0.14	0.48	0.4	0.7	0.62	0.74	0.52
2	ENSG00000178028	0.955	0.78	0.7	0.626666666666667	0.56	0.476	0.633333333333333	0.4	0.2	0.32	0.56	0.32	0.286666666666667	0.18	0.09	0.48	0.14	0.3	0.32	0.24	0.13
5	ENSG00000178031	0.97	0.86	0.68	0.773333333333333	0.43	0.316	0.32	0.36	0.4	0.38	0.65	0.253333333333333	0.36	0.66	0.51	0.72	0.04	0.1	0.44	0.2	0.47
1	ENSG00000178035	0.91	0.59	0.59	0.586666666666667	0.616666666666667	0.504	0.686666666666667	0.59	0.3	0.5	0.4	0.426666666666667	0.326666666666667	0.44	0.07	0.14	0.16	0.18	0.12	0.02	0.16
9	ENSG00000178075	0.435	0.33	0.445	0.486666666666667	0.353333333333333	0.488	0.2	0.49	0.22	0.3	0.59	0.433333333333333	0.64	0.75	0.81	0.92	0.98	0.88	0.9	0.94	0.84
10	ENSG00000178096	0.375	0.21	0.38	0.466666666666667	0.626666666666667	0.412	0.64	0.4	0.12	0.58	0.17	0.546666666666667	0.166666666666667	0.46	0.55	1	0.88	0.62	0.673333333333333	0.28	0.52
8	ENSG00000178104	0.76	0.65	0.515	0.533333333333333	0.273333333333333	0.296	0.153333333333333	0.13	0.44	0.42	0.41	0.286666666666667	0.353333333333333	0.82	0.79	1	0.88	0.78	0.886666666666667	0.92	0.84
8	ENSG00000178105	0.97	0.76	0.69	0.566666666666667	0.616666666666667	0.324	0.346666666666667	0.47	0.28	0.14	0.52	0.473333333333333	0.12	0.73	0.6	0.12	0.24	0.04	0.44	0.02	0.14
3	ENSG00000178127	0.61	0.64	0.49	0.34	0.273333333333333	0.436	0.193333333333333	0.54	0.52	0.44	0.11	0.173333333333333	0.38	0.77	0.93	0.98	0.76	0.58	0.913333333333333	0.84	0.21
10	ENSG00000178149	0.86	0.78	0.705	0.653333333333333	0.55	0.548	0.586666666666667	0.45	0.14	0.48	0.54	0.6	0.413333333333333	0.46	0.12	0.12	0.3	0.5	0.353333333333333	0.02	0.22
8	ENSG00000178163	0.94	0.76	0.76	0.873333333333333	0.53	0.524	0.326666666666667	0.34	0.66	0.46	0.81	0.666666666666667	0.646666666666667	0.81	0.51	0.34	0.22	0.12	0.133333333333333	0.1	0.03
10	ENSG00000178177	0.955	0.82	0.71	0.86	0.47	0.556	0.293333333333333	0.31	0.44	0.64	0.72	0.426666666666667	0.666666666666667	0.74	0.53	0.32	0.26	0.02	0.26	0.12	0.08
7	ENSG00000178202	0.97	0.78	0.71	0.84	0.53	0.444	0.173333333333333	0.27	0.7	0.4	0.72	0.686666666666667	0.546666666666667	0.53	0.25	0.78	0.32	0.06	0.386666666666667	0.54	0.3
5	ENSG00000178234	0.965	0.71	0.735	0.82	0.393333333333333	0.4	0.153333333333333	0.31	0.46	0.54	0.68	0.52	0.533333333333333	0.71	0.55	0.76	0.42	0.1	0.56	0.7	0.27
10	ENSG00000178295	0.69	0.2	0.57	0.846666666666667	0.54	0.668	0.38	0.41	0.88	0.64	0.94	0.606666666666667	0.813333333333333	0.11	0.28	0.58	0.12	0.28	0.54	0.56	0.39
10	ENSG00000178301	0.625	0.84	0.495	0.76	0.27	0.5	0.233333333333333	0.3	0.28	0.46	0.46	0.346666666666667	0.606666666666667	0.13	0.51	1	0.92	0.94	0.713333333333333	0.98	0.81
5	ENSG00000178307	0.9	0.48	0.61	0.586666666666667	0.746666666666667	0.484	0.753333333333333	0.38	0.44	0.54	0.56	0.613333333333333	0.28	0.46	0.27	0.2	0.16	0.14	0.0933333333333333	0.02	0.06
6	ENSG00000178401	0.805	0.78	0.54	0.52	0.336666666666667	0.452	0.173333333333333	0.18	0.22	0.1	0.35	0.273333333333333	0.426666666666667	0.41	0.38	0.7	0.72	0.92	0.893333333333333	0.94	0.88
3	ENSG00000178409	0.97	0.82	0.795	0.8	0.606666666666667	0.452	0.406666666666667	0.43	0.66	0.64	0.75	0.553333333333333	0.42	0.41	0.13	0.24	0.14	0.12	0.153333333333333	0.04	0.06
6	ENSG00000178425	0.96	0.78	0.505	0.72	0.326666666666667	0.416	0.12	0.35	0.56	0.36	0.47	0.466666666666667	0.566666666666667	0.5	0.64	0.78	0.64	0.42	0.88	0.82	0.53
3	ENSG00000178445	0.845	0.77	0.49	0.64	0.366666666666667	0.504	0.166666666666667	0.31	0.16	0.38	0.38	0.233333333333333	0.473333333333333	0.08	0.32	0.94	0.7	1	0.713333333333333	0.88	0.9
8	ENSG00000178467	0.545	0.03	0.5	0.313333333333333	0.556666666666667	0.524	0.58	0.26	0.2	0.26	0.56	0.453333333333333	0.393333333333333	0.56	0.9	0.84	0.96	0.52	0.666666666666667	0.24	0.65
2	ENSG00000178537	0.71	0.83	0.495	0.573333333333333	0.243333333333333	0.452	0.193333333333333	0.28	0.28	0.54	0.36	0.246666666666667	0.593333333333333	0.21	0.71	1	0.94	0.88	0.9	0.9	0.85
8	ENSG00000178562	0.775	0.98	0.66	0.886666666666667	0.466666666666667	0.396	0.433333333333333	0.46	0.6	0.42	0.52	0.633333333333333	0.413333333333333	0.41	0.19	0.68	0.16	0.08	0.42	0.76	0.39
5	ENSG00000178573	0.74	0.94	0.515	0.72	0.37	0.524	0.1	0.23	0.46	0.3	0.62	0.573333333333333	0.76	0.74	0.41	0.86	0.84	0.66	0.7	0.9	0.5
6	ENSG00000178585	0.97	0.9	0.705	0.826666666666667	0.586666666666667	0.512	0.42	0.35	0.52	0.76	0.57	0.74	0.533333333333333	0.55	0.17	0.16	0.14	0.08	0.146666666666667	0.24	0.12
3	ENSG00000178605	0.93	0.28	0.665	0.92	0.683333333333333	0.356	0.7	0.44	0.32	0.5	0.46	0.626666666666667	0.146666666666667	0.17	0.25	0.28	0.3	0.22	0.16	0.58	0.05
3	ENSG00000178607	0.66	0.51	0.565	0.646666666666667	0.423333333333333	0.328	0.38	0.46	0.16	0.34	0.7	0.473333333333333	0.433333333333333	0.86	0.94	0.78	0.86	0.76	0.646666666666667	0.64	0.41
4	ENSG00000178662	0.86	0.8	0.69	0.746666666666667	0.39	0.628	0.246666666666667	0.32	0.3	0.2	0.51	0.386666666666667	0.673333333333333	0.16	0.42	0.82	0.68	0.34	0.453333333333333	0.76	0.45
2	ENSG00000178691	0.815	0.57	0.71	0.86	0.62	0.684	0.326666666666667	0.49	0.74	0.66	0.89	0.726666666666667	0.853333333333333	0.3	0.25	0.18	0.16	0.04	0.12	0.32	0.05
8	ENSG00000178694	0.865	0.7	0.675	0.813333333333333	0.5	0.464	0.366666666666667	0.48	0.8	0.7	0.89	0.686666666666667	0.706666666666667	0.35	0.41	0.68	0.46	0.04	0.333333333333333	0.12	0.1
10	ENSG00000178741	0.93	0.87	0.59	0.746666666666667	0.31	0.444	0.333333333333333	0.5	0.28	0.54	0.34	0.32	0.333333333333333	0.56	0.92	0.7	0.56	0.06	0.38	0.52	0.11
10	ENSG00000178761	0.61	0.63	0.585	0.406666666666667	0.6	0.512	0.646666666666667	0.44	0.22	0.26	0.49	0.373333333333333	0.253333333333333	0.32	0.3	0.16	0.64	0.02	0.36	0.52	0.65
9	ENSG00000178802	0.97	0.91	0.66	0.833333333333333	0.456666666666667	0.448	0.273333333333333	0.5	0.58	0.72	0.64	0.606666666666667	0.506666666666667	0.23	0.27	0.74	0.56	0.14	0.513333333333333	0.6	0.08
9	ENSG00000178821	0.95	0.73	0.56	0.8	0.333333333333333	0.356	0.486666666666667	0.36	0.28	0.32	0.2	0.12	0.0733333333333333	0.15	0.21	0.52	0.68	0.8	0.466666666666667	0.62	0.56
8	ENSG00000178878	0.945	0.76	0.645	0.746666666666667	0.403333333333333	0.452	0.24	0.48	0.6	0.36	0.68	0.606666666666667	0.626666666666667	0.91	0.76	0.52	0.38	0.02	0.36	0.26	0.11
5	ENSG00000178904	0.97	0.78	0.77	0.853333333333333	0.6	0.484	0.3	0.45	0.66	0.56	0.73	0.666666666666667	0.52	0.55	0.19	0.22	0.18	0.02	0.133333333333333	0.12	0.07
2	ENSG00000178913	0.93	0.61	0.67	0.646666666666667	0.546666666666667	0.552	0.32	0.42	0.68	0.64	0.87	0.753333333333333	0.826666666666667	0.44	0.78	0.44	0.4	0.04	0.306666666666667	0.22	0.19
7	ENSG00000178922	0.635	0.64	0.505	0.313333333333333	0.416666666666667	0.264	0.446666666666667	0.48	0.1	0.22	0.35	0.12	0.106666666666667	0.3	0.44	0.98	1	0.94	0.82	0.84	0.74
5	ENSG00000178927	0.905	0.93	0.74	0.786666666666667	0.623333333333333	0.4	0.346666666666667	0.21	0.6	0.66	0.7	0.633333333333333	0.26	0.5	0.12	0.34	0.14	0.36	0.393333333333333	0.1	0.19
3	ENSG00000178950	0.835	0.29	0.565	0.64	0.56	0.32	0.72	0.47	0.2	0.54	0.3	0.266666666666667	0.0466666666666667	0.4	0.12	0.5	0.38	0.3	0.413333333333333	0.44	0.3
6	ENSG00000178951	0.17	0.03	0.56	0.8	0.86	0.592	0.666666666666667	0.57	0.86	0.9	0.88	0.966666666666667	0.573333333333333	0.31	0.16	0.24	0.42	0.12	0.3	0.4	0.24
9	ENSG00000178966	0.84	0.64	0.685	0.92	0.593333333333333	0.684	0.373333333333333	0.38	0.76	0.56	0.8	0.653333333333333	0.793333333333333	0.32	0.17	0.26	0.16	0.02	0.153333333333333	0.28	0.09
6	ENSG00000178974	0.615	0.4	0.605	0.826666666666667	0.726666666666667	0.704	0.5	0.51	0.76	0.68	0.92	0.88	0.86	0.4	0.23	0.2	0.22	0.06	0.146666666666667	0.14	0.07
8	ENSG00000178980	0.93	0.85	0.49	0.32	0.326666666666667	0.244	0.446666666666667	0.33	0.06	0.26	0.16	0.24	0.08	0.89	0.74	0.66	0.74	0.54	0.713333333333333	0.46	0.82
9	ENSG00000179021	0.875	0.66	0.68	0.893333333333333	0.556666666666667	0.568	0.293333333333333	0.44	0.92	0.68	0.88	0.72	0.74	0.31	0.42	0.28	0.1	0.12	0.233333333333333	0.2	0.1
10	ENSG00000179029	0.955	0.81	0.715	0.633333333333333	0.463333333333333	0.416	0.426666666666667	0.31	0.38	0.5	0.56	0.406666666666667	0.386666666666667	0.84	0.37	0.68	0.24	0.02	0.52	0.04	0.44
3	ENSG00000179104	0.97	0.88	0.585	0.706666666666667	0.396666666666667	0.26	0.126666666666667	0.15	0.38	0.02	0.44	0.28	0.2	0.82	0.67	0.66	0.74	0.4	0.586666666666667	0.68	0.67
3	ENSG00000179115	0.97	0.67	0.68	0.84	0.653333333333333	0.46	0.54	0.49	0.52	0.8	0.75	0.78	0.426666666666667	0.22	0.14	0.24	0.12	0.04	0.173333333333333	0.2	0.04
7	ENSG00000179119	0.95	0.72	0.65	0.8	0.516666666666667	0.488	0.293333333333333	0.63	0.92	0.64	0.83	0.7	0.66	0.35	0.39	0.54	0.34	0.12	0.273333333333333	0.48	0.06
7	ENSG00000179134	0.94	0.23	0.69	0.733333333333333	0.606666666666667	0.612	0.486666666666667	0.25	0.08	0.28	0.61	0.533333333333333	0.58	0.48	0.08	0.26	0.46	0.56	0.26	0.1	0.24
3	ENSG00000179151	0.97	0.82	0.615	0.786666666666667	0.57	0.452	0.553333333333333	0.37	0.7	0.74	0.59	0.62	0.526666666666667	0.51	0.22	0.3	0.18	0.06	0.293333333333333	0.32	0.08
6	ENSG00000179152	0.885	0.8	0.565	0.706666666666667	0.323333333333333	0.34	0.113333333333333	0.2	0.38	0.3	0.58	0.313333333333333	0.406666666666667	0.47	0.75	0.9	0.88	0.66	0.833333333333333	0.94	0.61
10	ENSG00000179178	0.835	0.93	0.66	0.766666666666667	0.553333333333333	0.472	0.36	0.43	0.36	0.48	0.43	0.353333333333333	0.233333333333333	0.59	0.25	0.16	0.18	0.04	0.546666666666667	0.02	0.32
3	ENSG00000179218	0.97	0.87	0.675	0.8	0.503333333333333	0.436	0.413333333333333	0.46	0.52	0.6	0.53	0.386666666666667	0.306666666666667	0.24	0.52	0.66	0.04	0.16	0.26	0.44	0.04
5	ENSG00000179262	0.37	0.27	0.49	0.553333333333333	0.86	0.644	0.846666666666667	0.64	0.56	0.66	0.6	0.826666666666667	0.506666666666667	0.26	0.17	0.18	0.08	0.06	0.146666666666667	0.14	0.06
1	ENSG00000179295	0.915	0.59	0.68	0.86	0.51	0.492	0.16	0.26	0.7	0.54	0.88	0.693333333333333	0.686666666666667	0.69	0.42	0.48	0.34	0.06	0.493333333333333	0.52	0.2
10	ENSG00000179299	0.9	0.93	0.7	0.693333333333333	0.546666666666667	0.608	0.38	0.49	0.7	0.38	0.78	0.473333333333333	0.693333333333333	0.65	0.16	0.02	0.1	0.08	0.186666666666667	0.04	0.1
5	ENSG00000179314	0.96	0.81	0.715	0.86	0.536666666666667	0.564	0.38	0.41	0.66	0.72	0.71	0.58	0.733333333333333	0.67	0.09	0.16	0.1	0.18	0.146666666666667	0.02	0.26
2	ENSG00000179348	0.435	0.38	0.73	0.893333333333333	0.78	0.512	0.733333333333333	0.61	0.66	0.72	0.64	0.873333333333333	0.46	0.37	0.14	0.1	0.08	0.02	0.173333333333333	0.06	0.14
7	ENSG00000179361	0.97	0.72	0.73	0.846666666666667	0.62	0.436	0.486666666666667	0.45	0.56	0.58	0.63	0.646666666666667	0.34	0.21	0.1	0.18	0.2	0.02	0.126666666666667	0.24	0.11
3	ENSG00000179364	0.935	0.76	0.625	0.766666666666667	0.556666666666667	0.34	0.566666666666667	0.37	0.34	0.42	0.36	0.38	0.106666666666667	0.55	0.12	0.48	0.38	0.14	0.313333333333333	0.08	0.3
7	ENSG00000179387	0.945	0.8	0.76	0.853333333333333	0.446666666666667	0.524	0.18	0.41	0.78	0.64	0.81	0.453333333333333	0.613333333333333	0.62	0.41	0.4	0.12	0.04	0.4	0.46	0.14
10	ENSG00000179397	0.78	0.75	0.56	0.453333333333333	0.356666666666667	0.38	0.493333333333333	0.25	0.6	0.32	0.48	0.226666666666667	0.446666666666667	0.6	0.47	0.86	0.76	0.22	0.6	0.96	0.51
8	ENSG00000179399	0.505	0.73	0.68	0.8	0.656666666666667	0.672	0.54	0.61	0.78	0.66	0.92	0.813333333333333	0.906666666666667	0.19	0.21	0.48	0.18	0.08	0.106666666666667	0.2	0.08
10	ENSG00000179403	0.82	0.14	0.6	0.853333333333333	0.436666666666667	0.292	0.353333333333333	0.46	0.16	0.34	0.27	0.46	0.16	0.92	0.77	0.76	0.54	0.46	0.613333333333333	0.58	0.3
9	ENSG00000179409	0.965	0.76	0.75	0.906666666666667	0.546666666666667	0.472	0.433333333333333	0.47	0.66	0.78	0.79	0.753333333333333	0.533333333333333	0.3	0.29	0.2	0.48	0.08	0.106666666666667	0.38	0.08
10	ENSG00000179431	0.9	0.81	0.695	0.566666666666667	0.513333333333333	0.516	0.54	0.53	0.36	0.32	0.57	0.486666666666667	0.4	0.97	0.14	0.12	0.04	0.02	0.133333333333333	0.08	0.19
1	ENSG00000179454	0.795	0.6	0.655	0.846666666666667	0.496666666666667	0.592	0.113333333333333	0.4	0.76	0.64	0.89	0.646666666666667	0.826666666666667	0.57	0.47	0.46	0.62	0.1	0.446666666666667	0.42	0.18
1	ENSG00000179456	0.825	0.55	0.45	0.52	0.466666666666667	0.412	0.126666666666667	0.14	0.3	0.24	0.44	0.513333333333333	0.46	0.79	0.45	0.9	0.92	0.64	0.8	0.82	0.88
2	ENSG00000179542	0.97	0.77	0.675	0.86	0.593333333333333	0.404	0.36	0.19	0.08	0.28	0.51	0.586666666666667	0.24	0.71	0.18	0.54	0.44	0.24	0.266666666666667	0.06	0.58
9	ENSG00000179588	0.535	0.26	0.545	0.873333333333333	0.816666666666667	0.516	0.68	0.53	0.54	0.7	0.58	0.766666666666667	0.393333333333333	0.08	0.14	0.28	0.14	0.2	0.146666666666667	0.32	0.07
6	ENSG00000179604	0.97	0.62	0.59	0.886666666666667	0.506666666666667	0.456	0.273333333333333	0.43	0.76	0.64	0.64	0.793333333333333	0.64	0.46	0.26	0.48	0.42	0.52	0.44	0.6	0.39
8	ENSG00000179630	0.595	0.72	0.545	0.673333333333333	0.343333333333333	0.576	0.166666666666667	0.14	0.4	0.26	0.42	0.486666666666667	0.74	0.9	0.89	0.92	0.38	0.42	0.806666666666667	0.84	0.55
3	ENSG00000179632	0.935	0.45	0.64	0.786666666666667	0.633333333333333	0.676	0.553333333333333	0.35	0.56	0.72	0.85	0.806666666666667	0.786666666666667	0.39	0.21	0.12	0.2	0.04	0.12	0.14	0.06
6	ENSG00000179761	0.23	0.47	0.6	0.446666666666667	0.39	0.576	0.28	0.38	0.46	0.7	0.63	0.553333333333333	0.766666666666667	0.4	0.53	0.96	0.9	0.86	0.906666666666667	0.98	0.87
3	ENSG00000179776	0.945	0.79	0.665	0.806666666666667	0.536666666666667	0.468	0.366666666666667	0.44	0.7	0.58	0.66	0.733333333333333	0.593333333333333	0.86	0.49	0.38	0.14	0.18	0.173333333333333	0.02	0.07
10	ENSG00000179832	0.75	0.38	0.67	0.72	0.633333333333333	0.352	0.586666666666667	0.28	0.44	0.58	0.53	0.493333333333333	0.206666666666667	0.64	0.15	0.48	0.22	0.02	0.32	0.8	0.34
7	ENSG00000179833	0.86	0.6	0.635	0.76	0.546666666666667	0.572	0.193333333333333	0.4	0.68	0.58	0.75	0.766666666666667	0.82	0.23	0.2	0.5	0.72	0.16	0.46	0.42	0.45
4	ENSG00000179912	0.915	0.89	0.645	0.846666666666667	0.45	0.352	0.0933333333333333	0.2	0.42	0.22	0.71	0.58	0.413333333333333	0.32	0.75	0.78	0.6	0.48	0.733333333333333	0.74	0.33
1	ENSG00000179950	0.97	0.67	0.615	0.886666666666667	0.45	0.44	0.34	0.42	0.74	0.82	0.7	0.706666666666667	0.513333333333333	0.43	0.43	0.58	0.42	0.06	0.386666666666667	0.46	0.11
2	ENSG00000179981	0.95	0.63	0.565	0.86	0.483333333333333	0.388	0.0933333333333333	0.25	0.4	0.34	0.55	0.633333333333333	0.546666666666667	0.57	0.53	0.82	0.94	0.16	0.586666666666667	0.84	0.41
4	ENSG00000179988	0.85	0.68	0.62	0.413333333333333	0.48	0.632	0.266666666666667	0.49	0.28	0.64	0.38	0.233333333333333	0.546666666666667	0.08	0.48	0.6	0.32	0.72	0.593333333333333	0.12	0.18
5	ENSG00000180008	0.855	0.53	0.63	0.793333333333333	0.546666666666667	0.596	0.186666666666667	0.5	0.74	0.5	0.87	0.593333333333333	0.706666666666667	0.7	0.36	0.48	0.4	0.04	0.266666666666667	0.18	0.18
9	ENSG00000180011	0.9	0.73	0.55	0.813333333333333	0.4	0.508	0.146666666666667	0.31	0.56	0.58	0.56	0.56	0.74	0.57	0.56	0.66	0.64	0.28	0.64	0.9	0.32
3	ENSG00000180098	0.925	0.79	0.6	0.586666666666667	0.626666666666667	0.66	0.46	0.56	0.88	0.4	0.69	0.72	0.8	0.6	0.19	0.16	0.14	0.02	0.146666666666667	0.04	0.07
2	ENSG00000180104	0.91	0.53	0.77	0.886666666666667	0.656666666666667	0.476	0.406666666666667	0.39	0.56	0.64	0.83	0.58	0.446666666666667	0.25	0.2	0.24	0.4	0.04	0.16	0.22	0.09
2	ENSG00000180182	0.96	0.72	0.695	0.84	0.513333333333333	0.484	0.16	0.29	0.66	0.62	0.8	0.713333333333333	0.693333333333333	0.58	0.52	0.4	0.24	0.28	0.386666666666667	0.56	0.17
6	ENSG00000180190	0.735	0.93	0.835	0.753333333333333	0.483333333333333	0.48	0.4	0.41	0.36	0.22	0.89	0.4	0.413333333333333	0.71	0.29	0.4	0.5	0.32	0.213333333333333	0.16	0.26
5	ENSG00000180198	0.97	0.79	0.72	0.86	0.61	0.452	0.453333333333333	0.41	0.54	0.72	0.73	0.72	0.473333333333333	0.51	0.2	0.26	0.22	0.04	0.113333333333333	0.14	0.04
7	ENSG00000180210	0.555	0.72	0.69	0.773333333333333	0.45	0.42	0.473333333333333	0.58	0.36	0.7	0.65	0.593333333333333	0.48	0.09	0.96	0.88	0.68	0.06	0.42	0.98	0.06
8	ENSG00000180263	0.94	0.66	0.685	0.806666666666667	0.513333333333333	0.464	0.306666666666667	0.57	0.68	0.36	0.8	0.766666666666667	0.673333333333333	0.75	0.24	0.48	0.2	0.14	0.253333333333333	0.32	0.11
7	ENSG00000180304	0.965	0.84	0.59	0.726666666666667	0.35	0.412	0.246666666666667	0.23	0.52	0.4	0.74	0.52	0.58	0.53	0.47	0.54	0.68	0.36	0.613333333333333	0.84	0.46
7	ENSG00000180329	0.97	0.75	0.735	0.86	0.543333333333333	0.496	0.38	0.51	0.82	0.48	0.72	0.553333333333333	0.52	0.54	0.23	0.32	0.14	0.08	0.113333333333333	0.1	0.1
8	ENSG00000180353	0.21	0.72	0.615	0.54	0.513333333333333	0.524	0.373333333333333	0.48	0.78	0.66	0.84	0.9	0.726666666666667	0.98	0.9	0.62	0.36	0.3	0.56	0.06	0.55
6	ENSG00000180354	0.66	0.55	0.725	0.88	0.68	0.684	0.38	0.41	0.72	0.64	0.83	0.82	0.82	0.33	0.12	0.18	0.38	0.12	0.106666666666667	0.06	0.16
10	ENSG00000180376	0.75	0.5	0.7	0.786666666666667	0.646666666666667	0.608	0.333333333333333	0.25	0.64	0.36	0.84	0.613333333333333	0.6	0.57	0.28	0.5	0.08	0.02	0.353333333333333	0.06	0.11
7	ENSG00000180398	0.94	0.75	0.69	0.846666666666667	0.376666666666667	0.412	0.14	0.37	0.72	0.58	0.71	0.58	0.56	0.63	0.73	0.8	0.36	0.46	0.4	0.68	0.17
2	ENSG00000180423	0.865	0.51	0.605	0.766666666666667	0.54	0.704	0.386666666666667	0.36	0.78	0.86	0.9	0.693333333333333	0.906666666666667	0.32	0.29	0.52	0.08	0.2	0.393333333333333	0.28	0.09
8	ENSG00000180448	0.535	0.11	0.535	0.56	0.7	0.3	0.713333333333333	0.48	0.26	0.64	0.21	0.553333333333333	0.0933333333333333	0.59	0.55	0.76	0.38	0.12	0.38	0.14	0.44
3	ENSG00000180488	0.87	0.69	0.72	0.873333333333333	0.533333333333333	0.54	0.0933333333333333	0.36	0.7	0.26	0.82	0.6	0.76	0.45	0.42	0.5	0.46	0.06	0.406666666666667	0.64	0.15
10	ENSG00000180530	0.89	0.77	0.66	0.806666666666667	0.36	0.34	0.113333333333333	0.22	0.62	0.28	0.7	0.493333333333333	0.48	0.7	0.3	0.76	0.64	0.48	0.713333333333333	0.68	0.65
10	ENSG00000180592	0.965	0.89	0.605	0.84	0.356666666666667	0.408	0.333333333333333	0.29	0.62	0.46	0.42	0.28	0.42	0.06	0.39	0.82	0.7	0.36	0.46	0.8	0.5
1	ENSG00000180628	0.415	0.62	0.63	0.786666666666667	0.676666666666667	0.768	0.486666666666667	0.38	0.9	0.82	0.78	0.706666666666667	0.793333333333333	0.23	0.23	0.12	0.08	0.06	0.193333333333333	0.18	0.03
3	ENSG00000180667	0.44	0.36	0.64	0.873333333333333	0.74	0.768	0.513333333333333	0.5	0.76	0.7	0.95	0.833333333333333	0.873333333333333	0.3	0.19	0.18	0.12	0.04	0.106666666666667	0.2	0.04
8	ENSG00000180694	0.93	0.83	0.725	0.92	0.533333333333333	0.588	0.186666666666667	0.4	0.64	0.46	0.77	0.6	0.72	0.16	0.13	0.56	0.04	0.1	0.326666666666667	0.66	0.23
7	ENSG00000180773	0.92	0.91	0.69	0.86	0.45	0.512	0.286666666666667	0.42	0.6	0.54	0.73	0.54	0.653333333333333	0.8	0.59	0.36	0.18	0.02	0.193333333333333	0.28	0.09
6	ENSG00000180776	0.865	0.76	0.705	0.873333333333333	0.53	0.672	0.16	0.58	0.46	0.24	0.83	0.546666666666667	0.853333333333333	0.57	0.37	0.18	0.26	0.1	0.193333333333333	0.3	0.11
3	ENSG00000180801	0.725	0.55	0.425	0.506666666666667	0.363333333333333	0.364	0.14	0.23	0.74	0.5	0.54	0.566666666666667	0.44	0.99	0.58	0.92	0.78	0.32	0.9	0.64	0.85
